_id,code,DISTRICT/CITY,SL. NO.,TESTING CENTER NAME,LOCATION,ADDRESS,CONTACT,EMBED LINK,TEST,TYPE,LATITUDES,LONGITUDES
530,rgr,RANGAREDDY,33,PHC Nandigam,https://goo.gl/maps/G6DX7u2ujBZ2Vhhs9,"Nandigam, Telangana 509228, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5392.401170796625!2d78.25743222935496!3d17.12133178568035!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf77ded250230da40!2sPrimary%20Health%20Center%2C%20Govt%20Hospital.!5e0!3m2!1sen!2sus!4v1598555177285!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.1213318,78.2574322
531,rgr,RANGAREDDY,34,PHC Chandanvally,https://goo.gl/maps/TGmj37bjW9EiSu7PA,"Chandanvelly, Telangana 501503, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2463.9964475417155!2d78.1686200054118!3d17.229350363679693!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xe0c30448bb375f0f!2sHospital%20Chandanvelli!5e0!3m2!1sen!2sus!4v1598564401499!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.2293504,78.16862
532,rgr,RANGAREDDY,35,PHC Shabad,https://goo.gl/maps/NYCing85RvM4oXhL6,"Shabad, Telangana 509217, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m16!1m12!1m3!1d952.575548901006!2d78.13330794623909!3d17.158696899588364!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!2m1!1shospitals%20near%20Shabad%2C%20Telangana%2C%20India!5e0!3m2!1sen!2sus!4v1598564536411!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.1586969,78.1333079
533,rgr,RANGAREDDY,36,PHC Shankarpally,https://goo.gl/maps/KjhXVsxWXAmT6ozWA,"Shankarpally, Telangana 501203, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d523.0523640438262!2d78.13011482249172!3d17.456239535767033!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xd3948831d14f78a2!2sNew%20Government%20Hospital!5e0!3m2!1sen!2sus!4v1598564770898!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.4562395,78.1301148
534,rgr,RANGAREDDY,37,PHC Tangutoor,https://goo.gl/maps/nJm2yKZUEybj7APh7,"Road, Tangutur, Telangana 501203, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7613.96227290605!2d78.17176066549695!3d17.412692893653166!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcbeeca6714257f%3A0x851e95b46b5ab52e!2sTangatur%20-%20Hospital!5e0!3m2!1sen!2sus!4v1598564834179!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.4126929,78.1717607
535,rgr,RANGAREDDY,38,PHC GattuIppalpally,https://goo.gl/maps/n6v28fCx8jkmte3P9,"Gattuippalapally, Telangana 509320, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m16!1m12!1m3!1d1390.719801036656!2d78.44385336992745!3d16.798722568862583!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!2m1!1shospitals%20near%20Gattuippalapally%2C%20Telangana%2C%20India!5e0!3m2!1sen!2sus!4v1598564933340!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.7987226,78.4438534
536,rgr,RANGAREDDY,39,PHC Talakondapally,https://goo.gl/maps/5SNBLnrNcMbyeDXL8,"Thalakondapally, Telangana 509321, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3817.7069350891115!2d78.4179807!3d16.8903858!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5729ecd5a51c4bf8!2sHospital!5e0!3m2!1sen!2sus!4v1598565011904!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.8903858,78.4179807
537,rgr,RANGAREDDY,40,PHC Yacharam,https://goo.gl/maps/Rq8Y4ZU7uUhVMFRn8,"Yacharam, Rangareddy, SH-19, Hyderabad Nagarjuna Sagar Road, Ranga Reddy, Ranga Reddy, Telangana 501509, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d985.7618897367463!2d78.66391594060663!3d17.047190141563984!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2cd4d3da18e60d94!2sPrimary%20Health%20Center!5e1!3m2!1sen!2sus!4v1598565130122!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.0471901,78.6639159
538,rgr,RANGAREDDY,41,UPHC Saroor Nagar,https://goo.gl/maps/94v77LRKYMwy8EtXA,"536, 11-5-535, Rd Number 16, Sri Venkateshwara Colony, Saroornagar, Hyderabad, Telangana 500035, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d476.0160185749507!2d78.53538772041425!3d17.35756556346145!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcb9893af11eef3%3A0x8941f6de4714ed31!2sPrimary%20Health%20Care%20Centre!5e0!3m2!1sen!2sus!4v1598565334774!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3575656,78.5353877
539,rgr,RANGAREDDY,42,UPHC Balapur,https://goo.gl/maps/SubugCDM6UXiJzKm7,"MLR Colony, Lenin Nagar, Meerpet, Hyderabad, Telangana 500097, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d238.05813275550122!2d78.52414444804756!3d17.3189202574159!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xab4b4bee29f1f818!2sUPHC%20BALAPUR!5e0!3m2!1sen!2sus!4v1598565493189!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3189203,78.5241444
540,rgr,RANGAREDDY,43,UPHC Abdullapurmet,https://goo.gl/maps/kzmtm5UcGa1oUNx1A,"Abdullahpurmet, Hyderabad, Telangana 501505, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15236.249869855845!2d78.67721547415704!3d17.312534904784464!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcb0aedd5a1b1b7%3A0x96a320d156e64c89!2sGovernment%20Primary%20Health%20Center!5e0!3m2!1sen!2sus!4v1598551187386!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3125349,78.6772155
541,rgr,RANGAREDDY,45,UPHC Mansoorabad,https://goo.gl/maps/1o4WhQWbWDanqDHX8,"Bandlaguda Rd, Sri Datta Sai Nagar Colony, Sahib Abad, Mansoorabad, Hyderabad, Telangana 500068, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15232.655804741149!2d78.565707!3d17.355842100000004!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcb98b34bf56c55%3A0xb88848555634ce9b!2sGovt%20Hospital!5e0!3m2!1sen!2sus!4v1598566240974!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3558421,78.565707
542,rgr,RANGAREDDY,46,PHC Shivarampally,https://goo.gl/maps/mU3DsyeCMTNg8hAH6,"Chandrika Colony, Prashant Colony, Vivekananda Nagar, Sivarampalli, Hyderabad, Telangana 500030, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1904.3569718130045!2d78.42559115371698!3d17.329345707506764!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x9a96c33e63fc9301!2sGovernment%20Hospital%20UPHC%20Shivrampally!5e0!3m2!1sen!2sus!4v1598566294860!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3293457,78.4255912
543,rgr,RANGAREDDY,48,UPHC Mailardevpally,https://goo.gl/maps/xJUmxYJTET9MuYnP6,"Weaker Section Colony, Vattepally, Hyderabad, Telangana 500005, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1346.6732737297145!2d78.45074737556547!3d17.31713088307255!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x8a9eb4476f8f2974!2sUrban%20primary%20health%20centre%2C%20Telangana%20diagnosis%2C%20Mailardevpally!5e0!3m2!1sen!2sus!4v1598566550513!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3171309,78.4507474
544,rgr,RANGAREDDY,49,UPHC Hafeezpet,https://goo.gl/maps/UU3oJU5eFA2KtzPq6,"Gachibowli - Miyapur Rd, Vinayaka Nagar, Hafeezpet, Hyderabad, Telangana 500049, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4525.441737912388!2d78.35595217275095!3d17.487083488163503!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcb924171c1a627%3A0x6a1de11b25122851!2sGovernment%20Urban%20Primary%20Health%20Centre!5e0!3m2!1sen!2sus!4v1598566724192!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.4870835,78.3559522
545,rgr,RANGAREDDY,53,UPHC Serlingampally,https://goo.gl/maps/BcK27USaM9pbweUT8,"Gulmohar Park Cross Road, opposite Andhra Bank, Adarsh Nagar, Serilingampally, Hyderabad, Telangana 500019, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1345.4759172791425!2d78.32077343758408!3d17.479777511807878!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf3fe811ab559b051!2sPrimary%20Health%20Centre%20Serilingampally!5e0!3m2!1sen!2sus!4v1598766536997!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.4797775,78.3207734
546,rgr,RANGAREDDY,54,UPHC Narsingi,https://goo.gl/maps/EdVaZga1LbXtFkj6A,"2-9/2001, Narsingi, Hyderabad, Telangana 500075, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3807.5112574912605!2d78.35284732282162!3d17.38723543847681!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x83ce1f3c7892b35c!2sUrban%20Primary%20Health%20Center%2C%20Narsingi!5e0!3m2!1sen!2sus!4v1598766595743!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.3872354,78.3528473
547,rgr,RANGAREDDY,55,PHC Kandukur,https://goo.gl/maps/sQpEeCmNgyhcpaJ28,"Srisailam Hwy, Hyderabad, Telangana 501359, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1466.206417000383!2d78.4763706879864!3d17.0694246658827!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x4aa3acf40c30eb83!2sPrimary%20Health%20Care%20Center%20(TS%20govt)%20-KanduKur!5e0!3m2!1sen!2sus!4v1598766918976!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.0694247,78.4763707
548,rgr,RANGAREDDY,56,PHC Moinabad,https://goo.gl/maps/QqYu1XhJnbAFjVbE7,"Chevella Rd, Moinabad, Telangana 501504, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d952.1916338140579!2d78.27074069999999!3d17.32681!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2e08b82862133d4d!2sPrathamika%20Arogya%20Kendramu!5e0!3m2!1sen!2sus!4v1598766972225!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.32681,78.2707407
549,rgr,RANGAREDDY,57,PHC Kondurg,https://goo.gl/maps/dqseMtrwNJ7RRf4ZA,"Kondurg, Telangana 509207, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d827.0929870393494!2d78.03830016452004!3d17.09318421156413!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x3f52c314b39f2ba2!2sPRIMARY%20HEALTH%20CENTRE%2CKONDURGU!5e0!3m2!1sen!2sus!4v1598767021068!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.0931842,78.0383002
550,rgr,RANGAREDDY,58,PHC Amangal,https://goo.gl/maps/mWKZsHFqEiYj19a69,"Amangal, Telangana 509321, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3210.898088990476!2d78.52764977455756!3d16.85496431871123!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bca51718c62a095%3A0x9983a2d783f462ba!2sGovt%20Hospital!5e0!3m2!1sen!2sus!4v1598767071522!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.8549643,78.5276498
551,rgr,RANGAREDDY,59,PHC Yacharam,https://goo.gl/maps/w26zZRy4kZQtgVzA8,"Yacharam, Rangareddy, SH-19, Hyderabad Nagarjuna Sagar Road, Ranga Reddy, Ranga Reddy, Telangana 501509, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d853.7267756199448!2d78.663452340929!3d17.047212287826092!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2cd4d3da18e60d94!2sPrimary%20Health%20Center!5e1!3m2!1sen!2sus!4v1598767129537!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.0472123,78.6634523
552,rgr,RANGAREDDY,60,PHC Kothur,https://goo.gl/maps/yLhsemyrgu8pcv8F9,"Unnamed Road, Telangana 509228, India",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d674.0126437296352!2d78.28530690454966!3d17.13167717207473!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xae5097d00405dfa4!2sPrimary%20Health%20Center!5e0!3m2!1sen!2sus!4v1598555144148!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.1316772,78.2853069
553,sdp,SIDDIPET,1,PHC Akkannapet,https://goo.gl/maps/cuYMHkLsFFK3mAMa7,"PHC Akkannapet, Karimnagar District, Telangana, 505466",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3793.985533428094!2d79.20364651419673!3d18.0258749888221!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccb0ac79c9568d%3A0x9cc8e376ac5ddd79!2sGovernment%20PHC%20Akkanapet!5e0!3m2!1sen!2sin!4v1598790800649!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.0254479,79.2032408
554,sdp,SIDDIPET,3,PHC Thotapalli,https://goo.gl/maps/7Qs8JuEXXtn4GpMH6,Totapally - Ganneruvaram Rd; Thotapalli; Telangana 505530; India,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3788.723401352624!2d79.07180561420033!3d18.268497181604324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccc31acccd78c7%3A0x6506bb193e5852ea!2sTotapally%20-%20Ganneruvaram%20Rd%2C%20Thotapalli%2C%20Telangana%20505530%2C%20India!5e0!3m2!1sen!2sus!4v1598791180013!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.323902,79.0885734
555,sdp,SIDDIPET,5,CHC Cheriyal,https://goo.gl/maps/LmS7vYDsvbLRyhs3A,"Cherial,Cheriyal, Cherial Mandal, Warangal, Telangana 506223",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30368.655132330052!2d78.968418!3d17.928334!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTfCsDU1JzQyLjAiTiA3OMKwNTgnMDYuMyJF!5e0!3m2!1sen!2sus!4v1598694175182!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.92672,78.9639024
556,sdp,SIDDIPET,7,PHC IbrahimNagar,https://goo.gl/maps/ZZKmoLYqH7GY8qg7A,"Gp Road,Near Burju,Chinnakodur Mandal, Medak, Telangana 502267",08457-248660,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d30330.70471789417!2d78.94263!3d18.148333!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zMTjCsDA4JzU0LjAiTiA3OMKwNTYnMzMuNSJF!5e0!3m2!1sen!2sus!4v1598694351682!5m2!1sen!2sus"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1479509,78.9421542
557,sdp,SIDDIPET,15,DH Gajwel,https://goo.gl/maps/z53BLiHkLpxADp8V6,"Gajwel, Telangana 502278",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3797.902507278106!2d78.68222611488282!3d17.843204637807!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcc8703e6619381%3A0x50d7b6ca59b65182!2sGovernment%20District%20Hospital%20Gajwel.!5e0!3m2!1sen!2sin!4v1598794753607!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.8432046,78.6822261
558,wp,WANAPARTHY,1,PHC Thipudampally,https://goo.gl/maps/8C9XYCAje5VWKbn4A,"Thippadampalle, Telangana 509131",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15318.411604336547!2d77.87067285161658!3d16.292110279957946!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x9588a54166f55f78!2sGovernament%20Hospital!5e0!3m2!1sen!2sin!4v1598542182300!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.2921103,77.8706729
559,wp,WANAPARTHY,2,CHC Atmakur,https://goo.gl/maps/qs8qHmhbzktfJT7U6,"Atmakur, Telangana 509131",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9485.053158690549!2d77.79528306545828!3d16.34053435155102!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xa51fce3ace6b8675!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598542246485!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.3405344,77.7952831
560,wp,WANAPARTHY,3,PHC Kamaluddinpur,https://goo.gl/maps/ibDCpLFjoKbVEQgm9,"Mahbubnagar, Telangana 509382",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d47855.63714770516!2d77.99579500680004!3d16.61631552650759!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bca213dc1d31b93%3A0x6ef71a133cd62840!2sPrimary%20Health%20Center-%20Janampet!5e0!3m2!1sen!2sin!4v1598617535359!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.6163155,77.995795
561,wp,WANAPARTHY,4,PHC Ghanpur,https://goo.gl/maps/WVgniooWQkrZXQ348,"Khilla Ghanpur, Telangana 509380",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3823.9757598335245!2d78.04874681481468!3d16.57772778856852!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bca226fd54d1117%3A0xdab9c41c016ea862!2sGovt%20Hospital!5e0!3m2!1sen!2sin!4v1598617452103!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.5777278,78.0487468
562,wp,WANAPARTHY,5,PHC Gopalpet,https://goo.gl/maps/Kh4sFc7eDkGbJ758A,"Mahbubnagar, Telangana 509206",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4114.2843468350175!2d78.14074649100966!3d16.389659266877405!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bca1025c52c815f%3A0x1cb928a0adc769d4!2sPrimary%20Health%20Centre!5e0!3m2!1sen!2sin!4v1598618095809!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.3896593,78.1407465
563,wp,WANAPARTHY,6,PHC Apparala,https://goo.gl/maps/6KTQNedkrm2aTcCHA,"Apparala, Telangana 509110",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d16825.201252290793!2d77.88960596141742!3d16.300223516266538!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x782cb83df28a795d!2sPrimary%20Health%20Centre%20Apparala!5e0!3m2!1sen!2sin!4v1598617951053!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.3002235,77.889606
564,wp,WANAPARTHY,7,PHC Madnapur,https://goo.gl/maps/AUNJE9uAtuhSMCX69,"Madanapur, Telangana 509381",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8470.002914274733!2d77.89369950068624!3d16.382320919236243!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bc9f78495ebced7%3A0xd93f1a414e7ad7e1!2sgovernment%20hospital!5e0!3m2!1sen!2sin!4v1598618173263!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.3823209,77.8936995
565,wp,WANAPARTHY,8,PHC PANGAL,https://goo.gl/maps/S7p4ooWgeaDVydbp7,"Pangal, Telangana 509120",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d20158.34483736468!2d78.12207395948188!3d16.254418784410667!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xa6b61a276aa77f73!2sPANGAL%20PHC!5e0!3m2!1sen!2sin!4v1598617778149!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.2544188,78.122074
566,wp,WANAPARTHY,9,PHC Pebbair,https://goo.gl/maps/inbaVdpVK4ZRaYe97,"Pebbair, Telangana 509104",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1497.525186533484!2d77.98937213763955!3d16.20841024779467!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x710d5f96f5690392!2sGovt%20Hospital!5e0!3m2!1sen!2sin!4v1598617828287!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,16.2084102,77.9893721
